signal_id,날짜,종목/티커,테마,신호유형,특이값 요약,upside_score,티어,단계 추정,용어 풀이,출처,출처URL,published_at
SIG-0659,2026-08-13,INTELLIGENT PROTECTION MANAGEMENT CORP.,AI 인프라,리드타임,"무슨 일: INTELLIGENT PROTECTION MANAGEMENT CORP. (IPM)가 신규 고객 확보 및 기존 고객 대상 서비스 확장을 통해 두 자릿수 매출 성장을 달성했으며, 특히 AI 관련 장비 판매 증가로 조달 매출이 늘고 제품 리드타임이 연장되었다. ｜ 왜 중요: AI 관련 장비 판매 증가와 신규 고객 확보로 인한 리드타임 연장은 동사의 AI 인프라 관련 수요가 급증하고 있음을 보여주며, 이는 향후 실적 성장의 강력한 초기 지표로 작용할 수 있다. ｜ 볼 것: AI 관련 장비 판매의 지속적인 성장률 및 신규 수주액, 그리고 리드타임 변화 추이.",12,A,초기후반,리드타임: 고객 주문부터 제품 인도까지 걸리는 시간. 수요 증가 시 연장될 수 있음. 조달 매출: 고객에게 장비나 부품 등을 구매하여 제공함으로써 발생하는 매출.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1355839/000121390026087777/,2026-08-11
SIG-0660,2026-08-13,ENVX,배터리,CAPEX,"무슨 일: Enovix가 한국 생산 시설의 생산 능력 증설을 진행 중이며, 2027년 중반에 새로운 생산 능력이 가동될 예정이다. ｜ 왜 중요: 생산 능력 증설은 향후 수요 증가에 대비하고 시장 점유율을 확대할 수 있는 긍정적인 신호이며, 특히 국방 고객 지원 이력은 특정 시장에서의 입지 강화 가능성을 시사한다. ｜ 볼 것: 생산 능력 증설 완료 시점 및 실제 가동률, 증설된 생산 능력에 대한 고객사 수주 현황",8,B,초기후반,CAPEX (Capital Expenditure): 기업이 미래의 이윤을 창출하기 위해 투자하는 자본적 지출.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1828318/000182831826000055/,2026-08-12
SIG-0661,2026-08-13,EnerSys,배터리/에너지 저장,CAPEX,"무슨 일: EnerSys가 사우스캐롤라이나 그린빌에 기가팩토리 건설을 위한 자금 조달 및 개발을 언급했다. ｜ 왜 중요: 기가팩토리 건설은 EnerSys의 생산 능력 확대를 의미하며, 이는 향후 매출 성장과 시장 점유율 확대로 이어질 수 있는 긍정적인 신호이다. ｜ 볼 것: 기가팩토리 건설 진행 상황 및 예상 생산량, 관련 제품의 수주 증가 여부.",4,관망,초기,기가팩토리: 대규모 배터리 또는 전기차 생산 공장. CAPEX: 자본적 지출. 기업이 미래의 이윤을 창출하기 위해 투자하는 비용.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1289308/000162828026056216/,2026-08-12
SIG-0662,2026-08-13,VHI,미분류,CAPEX,"CAPEX 신호: VALHI INC /DE/ (VHI) (CIK 0000059255) EX-99.1 2026-08-06. Among the factors that could cause our actual future results to differ materially include, but are not limited to, the...",2,관망,관찰,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/59255/000005925526000033/,2026-08-06
SIG-0663,2026-08-13,T1 Energy Inc. (TE),태양광 에너지,CAPEX,"무슨 일: T1 Energy Inc.는 G2_Austin 공장 건설이 진행 중이며 주요 장비 주문 및 운송이 이루어지고 있고, G1_Dallas 공장은 2026년 2분기에 935.3 MW의 태양광 모듈을 생산하며 전 분기 대비 생산량이 증가했다고 밝혔다. ｜ 왜 중요: 회사가 생산 능력 확장을 구체적으로 진행하고 있으며 기존 공장의 생산량도 증가하고 있어, 태양광 모듈 시장의 견조한 수요와 함께 향후 매출 성장이 기대된다. ｜ 볼 것: G2_Austin 공장의 완공 및 생산 시작 시점(Q1 2027 목표)과 G1_Dallas의 분기별 모듈 생산량 및 계약 이행률.",9,B,초기후반,"MEP: Mechanical, Electrical, and Plumbing (기계, 전기, 배관), Topping out: 상량식 (건물 골조 완성 기념식)",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1992243/000121390026088022/,2026-08-12
SIG-0664,2026-08-13,LOCL,반도체,CAPEX,"CAPEX 신호: Local Bounti Corporation/DE (LOCL, LOCLW) (CIK 0001840780) EX-99.1 2026-08-12. Capacity Expansion Project Plans remain in place to build additional capacity across the Company's...",3,관망,관찰,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1840780/000162828026055950/,2026-08-12
SIG-0665,2026-08-13,A,미분류,수주/백로그,"수주/백로그 신호: AMERICAN REBEL HOLDINGS INC (AREB, AREBW) (CIK 0001648087) EX-10.2 2026-08-07. A lump-sum interest payment for twelve (12) months shall be immediately due on the Issue Date and...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1648087/000149315226036535/,2026-08-07
SIG-0666,2026-08-13,BXSL,미분류,수주/백로그,"수주/백로그 신호: Blackstone Secured Lending Fund (BXSL) (CIK 0001736035) EX-10.1 2026-08-12. Prepayment of Loans. Government Securities Business Day”, timing and frequency of determining rates a...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1736035/000121390026088376/,2026-08-12
SIG-0667,2026-08-13,AVEX,미분류,수주/백로그,"수주/백로그 신호: AEVEX Corp. (AVEX) (CIK 0002096300) EX-99.1 2026-08-12. Such forward-looking statements include, but are not limited to, statements regarding: the proposed acquisition of BlackS...",7,B,초기,"백로그: 이미 받은 주문 잔고로, 향후 매출 가시성을 보여주는 단서다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2096300/000209630026000023/,2026-08-12
SIG-0668,2026-08-13,ALKS,미분류,수주/백로그,"수주/백로그 신호: Alkermes plc. (ALKS) (CIK 0001520262) EX-10.1 2026-08-12. 1 Effective Date, the TopCo Borrower and its Restricted Subsidiaries, taken as a whole, are Solvent; (g) the Administra...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1520262/000119312526345901/,2026-08-12
SIG-0669,2026-08-13,KRMN,미분류,수주/백로그,수주/백로그 신호: Karman Holdings Inc. (KRMN) (CIK 0002040127) EX-10.1 2026-08-06. (b) This Amendment shall constitute (i) a notice of prepayment of Term Loans required pursuant to Section 2.05(a...,2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2040127/000119312526336486/,2026-08-06
SIG-0670,2026-08-13,DKNG,미분류,신규고객,신규고객 신호: DraftKings Inc. (DKNG) (CIK 0001883685) EX-99.1 2026-08-07. The decrease in the Company's second quarter 2026 revenue was driven primarily by customer-friendly sport outcomes an...,1,관망,관찰,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1883685/000188368526000027/,2026-08-07
SIG-0671,2026-08-13,BCIC,미분류,수주/백로그,"수주/백로그 신호: BCP Investment Corp (BCIC) (CIK 0001372807) EX-10.1 2026-08-12. B ANK N ATIONAL A SSOCIATION , as Custodian D ATED AS OF O CTOBER 30, 2020 T ABLE OF C ONTENTS S ECTION H EADING...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1372807/000119312526346267/,2026-08-12
SIG-0672,2026-08-13,CODQL,미분류,수주/백로그,"수주/백로그 신호: Coronado Global Resources Inc. (CODQL) (CIK 0001770561) EX-99.1 2026-08-11. The Stanwell arrangements, existing financing facilities and additional commercial prepayment arrange...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1770561/000110465926093511/,2026-08-11
SIG-0673,2026-08-13,Nuveen Churchill Private Capital Income Fund,전력 인프라,수주/백로그,수주/백로그 신호: Nuveen Churchill Private Capital Income Fund (CIK 0001911066) EX-10.1 2026-08-12. ..................................................................................75 Section 2....,1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1911066/000162828026056227/,2026-08-12
SIG-0674,2026-08-13,FERG,전력 인프라,수주/백로그,"수주/백로그 신호: Ferguson Enterprises Inc. /DE/ (FERG) (CIK 0002011641) EX-10.1 2026-08-11. , as Sole Lead Arranger and Bookrunner TABLE OF CONTENTS Article I DEFINITIONS AND ACCOUNTING TERMS 6...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2011641/000155278126000433/,2026-08-11
SIG-0675,2026-08-13,CARG,미분류,수주/백로그,"수주/백로그 신호: CarGurus, Inc. (CARG) (CIK 0001494259) EX-10.1 2026-08-06. 124 123 Section 2.04 [Reserved]..........................................................................................",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1494259/000119312526338014/,2026-08-06
SIG-0676,2026-08-13,CCAP,미분류,수주/백로그,"수주/백로그 신호: Crescent Capital BDC, Inc. (CCAP) (CIK 0001633336) EX-99.1 2026-08-10. The decrease was primarily driven by lower dividend income from the Company’s Logan JV investment and redu...",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1633336/000119312526342415/,2026-08-10
SIG-0677,2026-08-13,LUV,미분류,수주/백로그,수주/백로그 신호: SOUTHWEST AIRLINES CO (LUV) (CIK 0000092380) EX-10.1 2026-08-12. 26 Section 2.11 Prepayment of Loans ...............................................................................,2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/92380/000009238026000098/,2026-08-12
SIG-0678,2026-08-13,ONFOP,미분류,신규고객,"신규고객 신호: Onfolio Holdings, Inc (ONFO, ONFOP, ONFOW) (CIK 0001825452) EX-99.1 2026-08-10. These risks and uncertainties include, but are not limited to, general economic and business cond...",2,관망,관찰,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1825452/000165495426007428/,2026-08-10
SIG-0679,2026-08-13,RLGT,미분류,수주/백로그,"수주/백로그 신호: RADIANT LOGISTICS, INC (RLGT) (CIK 0001171155) EX-10.1 2026-08-12. EX-10.1 2 rlgt-ex10_1.htm EX-10.1 EX-10.1 Exhibit 10.1 EXECUTION VERSION Published CUSIP Numbers Deal: 75025YA...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1171155/000119312526347070/,2026-08-12
SIG-0680,2026-08-13,UBER,미분류,수주/백로그,"수주/백로그 신호: Uber Technologies, Inc (UBER) (CIK 0001543151) EX-10.2 2026-08-07. the COMMITMENTS and Borrowings 25 2.01 Loans 25 2.02 Borrowings, Conversions and Continuations of Loans 25 26...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1543151/000155278126000414/,2026-08-07
SIG-0681,2026-08-13,ITG,미분류,수주/백로그,"수주/백로그 신호: ITG, Inc./DE/ (ITG) (CIK 0002110117) EX-99.2 2026-08-12. Growth was supported by increased activity across recurring maintenance programs and infrastructure deployment projects,...",5,관망,초기,"백로그: 이미 받은 주문 잔고로, 향후 매출 가시성을 보여주는 단서다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2110117/000162828026056188/,2026-08-12
SIG-0682,2026-08-13,EFC,미분류,수주/백로그,"수주/백로그 신호: Ellington Financial Inc. (EFC, EFC-PB, EFC-PC, EFC-PD) (CIK 0001411342) EX-99.1 2026-08-10. The following factors are examples of those that could cause actual results to vary f...",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1411342/000162828026055283/,2026-08-10
SIG-0683,2026-08-13,TER,미분류,수주/백로그,"수주/백로그 신호: TERADYNE, INC (TER) (CIK 0000097210) EX-10.1 2026-08-10. 44 Section 2.6 Funding of Borrowings 44 Section 2.7 Interest Elections 44 Section 2.8 Optional Reduction and Termination...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/97210/000119312526342367/,2026-08-10
SIG-0684,2026-08-13,KEEL,전력 인프라,리드타임,리드타임 신호: Keel Infrastructure Corp. (KEEL) (CIK 0001812477) EX-99.1 2026-08-10. EX-99.1 2 a202689finalprkeelq22026ea.htm EX-99.1 Document Keel Infrastructure Reports Second Quarter 2026 R...,1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1812477/000181247726000021/,2026-08-10
SIG-0685,2026-08-14,IPWR,전력 반도체,CAPEX,"무슨 일: Ideal Power (IPWR)가 아시아의 고용량 웨이퍼 파운드리와 장기 공급 계약을 체결하여 B-TRAN® 기술의 대량 생산 기반을 마련하고, 기능성 B-TRAN® 첫 실리콘을 성공적으로 구현했습니다. ｜ 왜 중요: 이 계약은 B-TRAN® 기술의 상업화를 위한 핵심 생산 능력을 확보하고, 기술 검증을 통해 향후 대규모 주문 및 매출 성장을 위한 중요한 발판을 마련하여 투자 매력을 높입니다. ｜ 볼 것: B-TRAN® 기반 제품의 구체적인 양산 계획 및 초기 고객 주문 현황, 파운드리 계약을 통한 생산 비용 효율성 개선 여부",10,A,초기후반,"B-TRAN®: Ideal Power의 독점적인 양방향 전력 스위칭 기술로, 전력 변환 효율을 높이는 데 사용됩니다. 웨이퍼 파운드리: 반도체 칩을 위탁 생산하는 전문 기업을 의미합니다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1507957/000143774926027505/,2026-08-13
SIG-0686,2026-08-14,Aebi Schmidt Holding AG (AEBI),특수차량/인프라,수주/백로그,"무슨 일: Aebi Schmidt Group이 2분기 수주액 16% 증가, 수주잔고 20% 증가를 기록하며 강력한 주문 모멘텀을 보였고, 연간 가이던스를 재확인했습니다. ｜ 왜 중요: 강력한 수주 모멘텀과 수주잔고 증가는 향후 매출 성장 가시성을 높이며, 이는 회사의 실적 개선과 시장 점유율 확대로 이어질 수 있습니다. ｜ 볼 것: 1. 향후 분기별 수주액 및 수주잔고 추이. 2. 북미 지역 등 주요 시장에서의 매출 성장률 지속 여부.",8,B,초기후반,"수주잔고 (Order Backlog): 고객으로부터 주문을 받았으나 아직 인도하지 않아 미래에 매출로 인식될 금액. 조정 EBITDA (Adjusted EBITDA): 세금, 이자, 감가상각비, 무형자산상각비 및 기타 비반복성/비현금성 항목을 제외한 영업이익으로, 기업의 핵심 사업 성과를 나타내는 지표.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2048519/000117184326005477/,2026-08-13
SIG-0687,2026-08-14,"Intuitive Machines, Inc.",우주 탐사,수주/백로그,"무슨 일: Intuitive Machines가 2026년 2분기 실적 발표에서 18억 달러의 기록적인 백로그 확장을 지속했다고 보고했습니다. ｜ 왜 중요: 기록적인 백로그 증가는 미래 매출의 가시성을 높이고, 회사의 성장 잠재력과 시장 수요가 견고함을 보여주어 저평가된 기업에 대한 투자 매력을 높입니다. ｜ 볼 것: 다음 분기 백로그 추가 증가 여부, 백로그의 매출 전환율",10,A,초기후반,백로그: 수주했지만 아직 고객에게 인도하지 않은 계약 물량 또는 미처리 주문,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1844452/000162828026056476/,2026-08-13
SIG-0688,2026-08-14,IMMUCELL CORP,생산능력 증설,CAPEX,"무슨 일: IMMUCELL CORP가 주력 제품인 First Defense®의 예상 고객 수요를 충족하고 미래 분기 수익률을 높이기 위해 제조 역량 확장 프로그램을 승인하고 시작했다. ｜ 왜 중요: 이는 제품 공급 신뢰성을 강화하고 잠재적인 매출 성장과 수익성 개선을 이끌 수 있는 선제적 투자로, 시장이 아직 주목하지 않는 소형주의 성장 잠재력을 보여준다. ｜ 볼 것: First Defense® 제품의 판매량 증가 추이; 생산능력 증설 완료 시점 및 실제 가동률",9,B,초기,"CAPEX: Capital Expenditure의 약자로, 기업이 미래의 이윤을 창출하기 위해 투자하는 자본적 지출을 의미합니다. 주로 공장 건설, 설비 구매 등에 사용됩니다. Yield: 생산 공정에서 투입량 대비 완성된 양품의 비율을 나타내는 지표로, 수율이 높을수록 생산 효율성이 좋다는 의미입니다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/811641/000143774926027667/,2026-08-13
SIG-0689,2026-08-14,"Midera Food Processing, Inc.",식품 가공 기술,가이던스상향,"무슨 일: Midera Food Processing, Inc. (MFP)가 독립 상장사로서 첫 분기 실적 발표에서 2026년 2분기 조정 EBITDA가 기존 가이던스 상단을 초과 달성하고, 강력한 수요와 기록적인 수주잔고를 바탕으로 연간 가이던스를 상향 조정했습니다. ｜ 왜 중요: 최근 스핀오프된 회사가 독립 후 첫 실적 발표에서 시장의 기대를 뛰어넘는 실적과 긍정적인 가이던스를 제시하며 강력한 사업 모멘텀을 보여주는 것은 시장이 아직 제대로 평가하지 못한 저평가 기회를 시사합니다. ｜ 볼 것: 향후 분기별 가이던스 추가 상향 여부, 유기적 매출 성장률 및 수주잔고의 매출 전환율",10,A,초기,"EBITDA: 이자, 세금, 감가상각비, 무형자산상각비 차감 전 이익으로, 기업의 실제 현금 창출 능력을 보여주는 지표입니다. 백로그(Backlog): 고객으로부터 주문을 받았으나 아직 인도되지 않은 미처리 주문 잔고를 의미합니다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2088281/000119312526349163/,2026-08-13
